cc,effective_year,region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type
GNB,2013,Sub-Saharan Africa,SSA,Guinea-Bissau,GNB,2013,national,,,,consumption,,,2.15,0.5783,0.232,0.1225,0.3523,2.7945,1.8813,,,,,,,,,,,,,,,232.1995,1697753,576.1799,494.3111,TRUE,micro,interpolation
GNQ,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRC,2013,Other High Income Countries,OHI,Greece,GRC,2013,national,,,,income,,,2.15,0.0096,0.0032,0.0017,0.0049,24.6681,20.8603,,,,,,,,,,,,,,,0.6463,10965211,17796.2577,12243.3408,FALSE,micro,survey
GRD,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRL,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTM,2013,Latin America & Caribbean,LAC,Guatemala,GTM,2013,national,,,,income,,,2.15,0.0995,0.0294,0.0134,0.0408,9.6724,6.2324,,,,,,,,,,,,,,,4.4033,15043981,3802.1464,3170.9556,TRUE,micro,interpolation
GUM,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,2013,Latin America & Caribbean,LAC,Guyana,GUY,2013,national,,,,income,,,2.15,0.073,0.0403,0.0313,0.1057,12.5033,9.0226,,,,,,,,,,,,,,,115.6263,747420,5592.7564,,TRUE,micro,extrapolation
HKG,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HND,2013,Latin America & Caribbean,LAC,Honduras,HND,2013,national,,,,income,,,2.15,0.1457,0.0522,0.0264,0.077,9.594,6.1925,,,,,,,,,,,,,,,10.8388,8960657,2187.8334,1703.041,FALSE,micro,survey
HRV,2013,Europe & Central Asia,ECA,Croatia,HRV,2013,national,,,,income,,,2.15,0.0073,0.0044,0.0033,0.0039,20.3819,17.8497,,,,,,,,,,,,,,,3.8147,4255689,11680.1611,7083.8222,FALSE,micro,survey
HTI,2013,Latin America & Caribbean,LAC,Haiti,HTI,2013,national,,,,consumption,,,2.15,0.283,0.0962,0.0451,0.1359,4.3503,3.2824,,,,,,,,,,,,,,,31.1029,10261206,1391.9364,1326.2265,TRUE,micro,extrapolation
HUN,2013,Europe & Central Asia,ECA,Hungary,HUN,2013,national,,,,income,,,2.15,0.0018,3e-04,1e-04,4e-04,19.9836,17.3618,,,,,,,,,,,,,,,147.3767,9893082,11705.0093,5837.8844,FALSE,micro,survey
IDN-R,2013,East Asia & Pacific,EAP,Indonesia,IDN,2013,rural,,,,consumption,,,2.15,0.149,0.0241,0.0062,0.0281,4.366,3.4949,,,,,,,,,,,,,,,4746.8516,121686415,3086.3231,1769.0147,FALSE,micro,survey
IDN-U,2013,East Asia & Pacific,EAP,Indonesia,IDN,2013,urban,,,,consumption,,,2.15,0.0773,0.0116,0.0028,0.0134,7.263,4.8506,,,,,,,,,,,,,,,5098.1961,131589503,3086.3231,1769.0147,FALSE,micro,survey
IMN,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND-R,2013,South Asia,SAS,India,IND,2013,rural,,,,consumption,,,2.15,0.2486,0.0506,0.0156,0.0615,3.5626,2.8851,,,,,,,,,,,,,,,17.092,877931069,1387.778,825.5314,TRUE,mixed,interpolation
IND-U,2013,South Asia,SAS,India,IND,2013,urban,,,,consumption,,,2.15,0.1441,0.0286,0.0088,0.0349,5.2648,3.8249,,,,,,,,,,,,,,,20.7873,413200994,1387.778,825.5314,TRUE,mixed,interpolation
IRL,2013,Other High Income Countries,OHI,Ireland,IRL,2013,national,,,,income,,,2.15,0.0068,0.0051,0.0046,0.0014,42.9779,35.7185,,,,,,,,,,,,,,,0.9707,4623816,46698.5567,19630.9361,FALSE,micro,survey
IRN,2013,Middle East & North Africa,MNA,"Iran, Islamic Rep.",IRN,2013,national,,,,consumption,,,2.15,0.0037,7e-04,3e-04,0.001,15.2482,11.6822,,,,,,,,,,,,,,,13944.9043,78458928,5061.1226,2786.8345,TRUE,micro,interpolation
IRQ,2013,Middle East & North Africa,MNA,Iraq,IRQ,2013,national,,,,consumption,,,2.15,7e-04,1e-04,0,1e-04,11.6086,9.8761,,,,,,,,,,,,,,,586.4968,35481800,4479.4704,,TRUE,micro,extrapolation
ISL,2013,Other High Income Countries,OHI,Iceland,ISL,2013,national,,,,income,,,2.15,5e-04,4e-04,3e-04,9e-04,49.792,44.565,,,,,,,,,,,,,,,155.6479,323764,50946.8163,25000.8357,FALSE,micro,survey
ISR,2013,Other High Income Countries,OHI,Israel,ISR,2013,national,,,,income,,,2.15,0.0045,0.0023,0.0014,0.0036,35.6315,28.1732,,,,,,,,,,,,,,,4.2066,8059500,35348.3069,18532.7881,FALSE,micro,survey
ITA,2013,Other High Income Countries,OHI,Italy,ITA,2013,national,,,,income,,,2.15,0.0137,0.0108,0.0098,0.0058,44.9979,38.1692,,,,,,,,,,,,,,,0.7672,60233948,30257.6274,18164.2986,FALSE,micro,survey
JAM,2013,Latin America & Caribbean,LAC,Jamaica,JAM,2013,national,,,,consumption,,,2.15,0.0132,0.0029,9e-04,0.0036,14.6164,9.5634,,,,,,,,,,,,,,,70.3916,2773129,5035.1293,4189.5351,TRUE,micro,extrapolation
JOR,2013,Middle East & North Africa,MNA,Jordan,JOR,2013,national,,,,consumption,,,2.15,4e-04,1e-04,0,1e-04,16.4554,13.0209,,,,,,,,,,,,,,,0.3292,7694814,4732.3872,,TRUE,micro,extrapolation
JPN,2013,Other High Income Countries,OHI,Japan,JPN,2013,national,,,,income,,,2.15,0.0073,0.002,8e-04,0.0026,49.7594,41.3001,,,,,,,,,,,,,,,113.0232,127445000,34239.8862,19671.9196,FALSE,micro,survey
KAZ,2013,Europe & Central Asia,ECA,Kazakhstan,KAZ,2013,national,,,,consumption,,,2.15,3e-04,1e-04,0,1e-04,12.5705,10.822,,,,,,,,,,,,,,,125.2634,17035551,10264.2965,5635.5367,FALSE,micro,survey
KEN,2013,Sub-Saharan Africa,SSA,Kenya,KEN,2013,national,,,,consumption,,,2.15,0.3147,0.0978,0.0441,0.1369,4.2122,3.0028,,,,,,,,,,,,,,,41.6348,44792368,1420.0787,1072.2421,TRUE,micro,interpolation
KGZ,2013,Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,2013,national,,,,consumption,,,2.15,0.0262,0.0039,0.001,0.0049,5.9345,5.005,,,,,,,,,,,,,,,19.3727,5719600,1080.5481,1036.2745,FALSE,micro,survey
KHM,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KIR,2013,East Asia & Pacific,EAP,Kiribati,KIR,2013,national,,,,consumption,,,2.15,0.102,0.0265,0.0104,0.0349,5.1398,4.2603,,,,,,,,,,,,,,,0.981,113311,1383.0894,1116.2199,TRUE,micro,interpolation
KNA,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KOR,2013,Other High Income Countries,OHI,"Korea, Rep.",KOR,2013,national,,,,income,,,2.15,0.0024,0.0013,7e-04,0.0019,40.4514,35.0653,,,,,,,,,,,,,,,974.2056,50428893,27394.6503,13533.8871,TRUE,micro,interpolation
KSV,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KWT,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAO,2013,East Asia & Pacific,EAP,Lao PDR,LAO,2013,national,,,,consumption,,,2.15,0.1024,0.0192,0.0055,0.0229,5.5479,4.2415,,,,,,,,,,,,,,,3133.8118,6600742,1893.3266,1423.2132,TRUE,micro,interpolation
LBN,2013,Middle East & North Africa,MNA,Lebanon,LBN,2013,national,,,,consumption,,,2.15,0,0,0,0,29.6723,25.1718,,,,,,,,,,,,,,,761.8333,5678851,8539.5661,7482.9788,TRUE,micro,extrapolation
LBR,2013,Sub-Saharan Africa,SSA,Liberia,LBR,2013,national,,,,consumption,,,2.15,0.2675,0.0711,0.0288,0.0955,3.7989,3.1284,,,,,,,,,,,,,,,47.996,4427313,723.9592,,TRUE,micro,interpolation
LBY,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LCA,2013,Latin America & Caribbean,LAC,St. Lucia,LCA,2013,national,,,,income,,,2.15,0.0615,0.0289,0.0199,0.0383,17.1465,11.3637,,,,,,,,,,,,,,,2.0792,173978,10241.1518,,TRUE,mixed,interpolation
LIE,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LKA,2013,South Asia,SAS,Sri Lanka,LKA,2013,national,,,,consumption,,,2.15,0.0222,0.0033,8e-04,0.0039,8.1199,5.9045,,,,,,,,,,,,,,,55.5009,21131756,3634.617,2311.7528,TRUE,micro,interpolation
LSO,2013,Sub-Saharan Africa,SSA,Lesotho,LSO,2013,national,,,,consumption,,,2.15,0.3405,0.1337,0.072,0.2071,4.6268,3.1413,,,,,,,,,,,,,,,5.244,2073939,1084.751,804.4563,TRUE,micro,interpolation
LTU,2013,Europe & Central Asia,ECA,Lithuania,LTU,2013,national,,,,income,,,2.15,0.0071,0.0047,0.004,0.0043,23.6997,19.2623,,,,,,,,,,,,,,,0.4884,2957689,13262.3345,8116.762,FALSE,micro,survey
LUX,2013,Other High Income Countries,OHI,Luxembourg,LUX,2013,national,,,,income,,,2.15,9e-04,6e-04,5e-04,8e-04,78.0704,66.3754,,,,,,,,,,,,,,,0.9658,543360,105338.9561,33883.4447,FALSE,micro,survey
LVA,2013,Europe & Central Asia,ECA,Latvia,LVA,2013,national,,,,income,,,2.15,0.0117,0.0064,0.0048,0.0089,21.7078,17.3587,,,,,,,,,,,,,,,0.5538,2012647,12795.8783,7860.5796,FALSE,micro,survey
MAC,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAF,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAR,2013,Middle East & North Africa,MNA,Morocco,MAR,2013,national,,,,consumption,,,2.15,0.0155,0.0027,8e-04,0.0032,10.4578,7.6263,,,,,,,,,,,,,,,4.2908,33803527,3006.3167,1798.4319,TRUE,micro,interpolation
MCO,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDA,2013,Europe & Central Asia,ECA,Moldova,MDA,2013,national,,,,consumption,,,2.15,3e-04,1e-04,0,1e-04,11.7219,10.0778,,,,,,,,,,,,,,,6.3825,2859558,2606.1931,2321.0868,FALSE,micro,survey
MDG,2013,Sub-Saharan Africa,SSA,Madagascar,MDG,2013,national,,,,consumption,,,2.15,0.8077,0.4263,0.264,0.7077,1.589,1.1175,,,,,,,,,,,,,,,962.9596,23588073,450.4121,350.819,TRUE,micro,extrapolation
MDV,2013,South Asia,SAS,Maldives,MDV,2013,national,,,,consumption,,,2.15,7e-04,1e-04,0,1e-04,16.3334,13.2681,,,,,,,,,,,,,,,9.7936,400728,9286.6845,,TRUE,micro,interpolation
MEX,2013,Latin America & Caribbean,LAC,Mexico,MEX,2013,national,,,,income,,,2.15,0.0377,0.0115,0.0053,0.0157,13.718,8.667,,,,,,,,,,,,,,,9.8615,117290686,9404.6161,6230.3877,TRUE,micro,interpolation
MHL,2013,East Asia & Pacific,EAP,Marshall Islands,MHL,2013,national,,,,consumption,,,2.15,0.0278,0.0052,0.0017,0.0064,8.7558,6.9582,,,,,,,,,,,,,,,1.0292,51352,3535.7013,2906.0474,TRUE,micro,extrapolation
MKD,2013,Europe & Central Asia,ECA,North Macedonia,MKD,2013,national,,,,income,,,2.15,0.0523,0.0185,0.0096,0.0275,10.8698,9.1628,,,,,,,,,,,,,,,22.1667,2064032,4530.6841,3145.6489,FALSE,micro,survey
MLI,2013,Sub-Saharan Africa,SSA,Mali,MLI,2013,national,,,,consumption,,,2.15,0.4082,0.1214,0.0501,0.1615,3.2438,2.5415,,,,,,,,,,,,,,,205.2734,17004033,677.8611,523.735,TRUE,micro,interpolation
MLT,2013,Other High Income Countries,OHI,Malta,MLT,2013,national,,,,income,,,2.15,3e-04,1e-04,0,1e-04,42.8814,37.5822,,,,,,,,,,,,,,,0.6281,425967,22071.1192,12140.7305,FALSE,micro,survey
MMR,2013,East Asia & Pacific,EAP,Myanmar,MMR,2013,national,,,,consumption,,,2.15,0.0899,0.0205,0.0073,0.0258,5.802,4.3129,,,,,,,,,,,,,,,389.8429,50648334,1134.2599,,TRUE,micro,extrapolation
MNE,2013,Europe & Central Asia,ECA,Montenegro,MNE,2013,national,,,,consumption,,,2.15,0.0104,0.002,4e-04,0.0022,16.237,13.4744,,,,,,,,,,,,,,,0.4187,621207,6202.5038,4914.0578,FALSE,micro,survey
MNG,2013,East Asia & Pacific,EAP,Mongolia,MNG,2013,national,,,,consumption,,,2.15,0.0038,6e-04,1e-04,7e-04,11.0866,9.1178,,,,,,,,,,,,,,,873.542,2845153,3697.6013,2199.2511,TRUE,micro,interpolation
MNP,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOZ,2013,Sub-Saharan Africa,SSA,Mozambique,MOZ,2013,national,,,,consumption,,,2.15,0.6563,0.3023,0.1738,0.4809,2.6643,1.5726,,,,,,,,,,,,,,,21.988,25251731,551.1106,378.2063,TRUE,micro,interpolation
MRT,2013,Sub-Saharan Africa,SSA,Mauritania,MRT,2013,national,,,,consumption,,,2.15,0.0807,0.0198,0.0074,0.0255,5.9876,5.006,,,,,,,,,,,,,,,124.4526,3742959,1499.4318,979.3027,TRUE,micro,interpolation
MUS,2013,Sub-Saharan Africa,SSA,Mauritius,MUS,2013,national,,,,consumption,,,2.15,0.0037,6e-04,2e-04,7e-04,15.1948,11.4726,,,,,,,,,,,,,,,18.0094,1258927,8859.2122,6552.0824,TRUE,micro,interpolation
MWI,2013,Sub-Saharan Africa,SSA,Malawi,MWI,2013,national,,,,consumption,,,2.15,0.6691,0.284,0.1507,0.4224,2.3892,1.5853,,,,,,,,,,,,,,,241.9305,16024775,529.8504,,TRUE,micro,interpolation
MYS,2013,East Asia & Pacific,EAP,Malaysia,MYS,2013,national,,,,income,,,2.15,3e-04,1e-04,0,1e-04,26.4158,19.2402,,,,,,,,,,,,,,,1.7269,30134807,8976.5312,4758.0714,FALSE,micro,survey
NAM,2013,Sub-Saharan Africa,SSA,Namibia,NAM,2013,national,,,,consumption,,,2.15,0.178,0.0579,0.0271,0.0815,10.3937,4.8641,,,,,,,,,,,,,,,6.8983,2204510,4648.3172,2976.6381,TRUE,micro,interpolation
NCL,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NER,2013,Sub-Saharan Africa,SSA,Niger,NER,2013,national,,,,consumption,,,2.15,0.5517,0.1813,0.0785,0.2443,2.4907,1.9764,,,,,,,,,,,,,,,245.1597,18653199,466.3337,320.5786,TRUE,micro,interpolation
NGA,2013,Sub-Saharan Africa,SSA,Nigeria,NGA,2013,national,,,,consumption,,,2.15,0.3278,0.0949,0.0384,0.1247,3.6196,2.8611,,,,,,,,,,,,,,,123.6724,174726123,2585.6477,2172.0638,TRUE,imputed,interpolation
NIC,2013,Latin America & Caribbean,LAC,Nicaragua,NIC,2013,national,,,,income,,,2.15,0.0495,0.0113,0.0042,0.0146,10.8398,7.4938,,,,,,,,,,,,,,,11.5284,6119379,1898.4575,1339.5924,TRUE,micro,interpolation
NLD,2013,Other High Income Countries,OHI,Netherlands,NLD,2013,national,,,,income,,,2.15,9e-04,2e-04,0,2e-04,53.7441,46.8992,,,,,,,,,,,,,,,0.8495,16804432,44055.3043,20048.6392,FALSE,micro,survey
NOR,2013,Other High Income Countries,OHI,Norway,NOR,2013,national,,,,income,,,2.15,0.0013,8e-04,6e-04,0.0023,71.3392,63.708,,,,,,,,,,,,,,,10.7428,5079623,73515.9145,31535.3201,FALSE,micro,survey
NPL,2013,South Asia,SAS,Nepal,NPL,2013,national,,,,consumption,,,2.15,0.0652,0.0122,0.0038,0.0148,5.5315,4.4736,,,,,,,,,,,,,,,30.5129,27381555,828.4109,712.231,TRUE,micro,extrapolation
NRU,2013,East Asia & Pacific,EAP,Nauru,NRU,2013,national,,,,consumption,,,2.15,0.013,0.0015,3e-04,0.0017,7.1211,5.7359,,,,,,,,,,,,,,,1.3761,10694,7761.6789,,TRUE,micro,extrapolation
NZL,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMN,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,2013,South Asia,SAS,Pakistan,PAK,2013,national,,,,consumption,,,2.15,0.0805,0.0114,0.0026,0.013,4.5896,3.7877,,,,,,,,,,,,,,,33.2507,205337562,1221.1988,987.2574,TRUE,micro,interpolation
PAN,2013,Latin America & Caribbean,LAC,Panama,PAN,2013,national,,,,income,,,2.15,0.0224,0.006,0.0027,0.0065,26.7874,16.8943,,,,,,,,,,,,,,,0.5081,3821556,12741.3804,,FALSE,micro,survey
PER,2013,Latin America & Caribbean,LAC,Peru,PER,2013,national,,,,income,,,2.15,0.054,0.0156,0.0066,0.0212,12.8433,9.5009,,,,,,,,,,,,,,,1.8936,30038809,5977.1822,3806.9254,FALSE,micro,survey
PHL,2013,East Asia & Pacific,EAP,Philippines,PHL,2013,national,,,,consumption,,,2.15,0.1106,0.0222,0.0068,0.0268,6.4628,4.5239,,,,,,,,,,,,,,,19.3925,99700107,2717.6798,1978.2827,TRUE,micro,interpolation
PLW,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNG,2013,East Asia & Pacific,EAP,Papua New Guinea,PNG,2013,national,,,,consumption,,,2.15,0.3823,0.1494,0.0783,0.2226,3.5828,2.7025,,,,,,,,,,,,,,,2.6999,8245627,2177.0709,,TRUE,micro,extrapolation
POL,2013,Europe & Central Asia,ECA,Poland,POL,2013,national,,,,consumption,,,2.15,1e-04,4.2808e-06,2.5604e-07,4.415e-06,18.2625,15.0673,,,,,,,,,,,,,,,1.8423,38040196,11571.6148,6897.2357,FALSE,micro,survey
PRI,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRK,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRT,2013,Other High Income Countries,OHI,Portugal,PRT,2013,national,,,,income,,,2.15,0.0086,0.0039,0.0023,0.0062,28.2502,22.9325,,,,,,,,,,,,,,,0.6574,10457295,18584.554,11965.0855,FALSE,micro,survey
PRY,2013,Latin America & Caribbean,LAC,Paraguay,PRY,2013,national,,,,income,,,2.15,0.0179,0.0064,0.0033,0.0087,18.8476,12.3234,,,,,,,,,,,,,,,2539.9849,6005652,5561.5369,3547.8639,FALSE,micro,survey
PSE,2013,Middle East & North Africa,MNA,West Bank and Gaza,PSE,2013,national,,,,consumption,,,2.15,0.0039,6e-04,1e-04,7e-04,14.1151,11.3639,,,,,,,,,,,,,,,2.0663,4076708,3309.6312,2877.6895,TRUE,micro,interpolation
PYF,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAT,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROU,2013,Europe & Central Asia,ECA,Romania,ROU,2013,national,,,,consumption,,,2.15,0,0,0,0,10.4621,9.3433,,,,,,,,,,,,,,,1.805,19983693,8287.2503,4957.9202,FALSE,micro,survey
RUS,2013,Europe & Central Asia,ECA,Russian Federation,RUS,2013,national,,,,consumption,,,2.15,1e-04,0,2.6302e-06,0,25.646,18.3496,,,,,,,,,,,,,,,25.2183,143506995,9621.5176,5414.291,FALSE,micro,survey
RWA,2013,Sub-Saharan Africa,SSA,Rwanda,RWA,2013,national,,,,consumption,,,2.15,0.5502,0.1974,0.094,0.2783,3.0552,1.9881,,,,,,,,,,,,,,,293.705,11101350,665.9365,520.649,TRUE,micro,interpolation
SAU,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,2013,Sub-Saharan Africa,SSA,Sudan,SDN,2013,national,,,,consumption,,,2.15,0.1665,0.0411,0.0154,0.0531,4.5184,3.6296,,,,,,,,,,,,,,,6.464,35990704,2213.8401,1759.177,TRUE,micro,interpolation
SEN,2013,Sub-Saharan Africa,SSA,Senegal,SEN,2013,national,,,,consumption,,,2.15,0.3977,0.1327,0.0608,0.1869,3.4281,2.5451,,,,,,,,,,,,,,,238.5777,13595566,1157.1151,863.7296,TRUE,micro,interpolation
SGP,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLB,2013,East Asia & Pacific,EAP,Solomon Islands,SLB,2013,national,,,,consumption,,,2.15,0.2656,0.0732,0.0297,0.0968,4.0272,3.1058,,,,,,,,,,,,,,,7.7144,582365,2182.8769,1348.2165,TRUE,micro,extrapolation
SLE,2013,Sub-Saharan Africa,SSA,Sierra Leone,SLE,2013,national,,,,consumption,,,2.15,0.1885,0.041,0.0141,0.0516,4.3368,3.3802,,,,,,,,,,,,,,,2128.5188,6964859,734.3542,737.1329,TRUE,micro,interpolation
SLV,2013,Latin America & Caribbean,LAC,El Salvador,SLV,2013,national,,,,income,,,2.15,0.0362,0.0087,0.0031,0.0109,10.8953,7.7647,,,,,,,,,,,,,,,0.515,6185642,3638.1628,3136.0737,FALSE,micro,survey
SMR,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOM,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRB,2013,Europe & Central Asia,ECA,Serbia,SRB,2013,national,,,,consumption,,,2.15,0.0023,3e-04,1e-04,4e-04,13.3285,11.6132,,,,,,,,,,,,,,,47.9923,7164132,5524.9679,4012.0914,FALSE,micro,survey
SSD,2013,Sub-Saharan Africa,SSA,South Sudan,SSD,2013,national,,,,consumption,,,2.15,0.5701,0.262,0.1557,0.4345,2.6348,1.8644,,,,,,,,,,,,,,,34.92,11106031,1185.4517,,TRUE,mixed,interpolation
STP,2013,Sub-Saharan Africa,SSA,Sao Tome and Principe,STP,2013,national,,,,consumption,,,2.15,0.2029,0.0497,0.0187,0.0642,4.3706,3.463,,,,,,,,,,,,,,,11.4289,193757,1473.3447,,TRUE,micro,interpolation
SUR,2013,Latin America & Caribbean,LAC,Suriname,SUR,2013,urban,,,,income,,,2.15,0.1535,0.1246,0.1175,0.0378,20.193,12.5622,,,,,,,,,,,,,,,2.9343,372995,9386.9613,,TRUE,micro,extrapolation
SVK,2013,Europe & Central Asia,ECA,Slovak Republic,SVK,2013,national,,,,income,,,2.15,0.0028,0.0018,0.0012,0.003,23.1453,21.1952,,,,,,,,,,,,,,,0.5793,5413393,15205.3956,8440.425,FALSE,micro,survey
SVN,2013,Europe & Central Asia,ECA,Slovenia,SVN,2013,national,,,,income,,,2.15,2e-04,1e-04,0,1e-04,36.9078,33.3901,,,,,,,,,,,,,,,0.6389,2059953,19922.4743,10901.0007,FALSE,micro,survey
SWE,2013,Other High Income Countries,OHI,Sweden,SWE,2013,national,,,,income,,,2.15,0.0065,0.0053,0.0047,0.0022,52.0602,45.6631,,,,,,,,,,,,,,,9.2232,9600379,49048.8188,22657.5305,FALSE,micro,survey
SWZ,2013,Sub-Saharan Africa,SSA,Eswatini,SWZ,2013,national,,,,consumption,,,2.15,0.3618,0.1315,0.065,0.1898,5.3147,2.9356,,,,,,,,,,,,,,,6.1177,1118319,3521.6693,2434.4429,TRUE,micro,interpolation
SXM,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYC,2013,Sub-Saharan Africa,SSA,Seychelles,SYC,2013,national,,,,income,,,2.15,0.0124,0.0048,0.0029,0.0081,24.1251,15.9397,,,,,,,,,,,,,,,9.0271,89949,14266.5842,3791.4997,FALSE,micro,survey
SYR,2013,Middle East & North Africa,MNA,Syrian Arab Republic,SYR,2013,national,,,,consumption,,,2.15,0.0718,0.0127,0.0036,0.0151,6.3366,4.7372,,,,,,,,,,,,,,,151.7781,21495821,891.4518,1274.7687,TRUE,micro,extrapolation
TCA,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCD,2013,Sub-Saharan Africa,SSA,Chad,TCD,2013,national,,,,consumption,,,2.15,0.3061,0.1089,0.054,0.158,4.1722,3.1184,,,,,,,,,,,,,,,237.6564,13216766,754.1718,588.9945,TRUE,micro,interpolation
TGO,2013,Sub-Saharan Africa,SSA,Togo,TGO,2013,national,,,,consumption,,,2.15,0.5685,0.2507,0.1405,0.3898,2.6965,1.8568,,,,,,,,,,,,,,,246.5965,7106229,713.8221,580.1562,TRUE,micro,interpolation
THA,2013,East Asia & Pacific,EAP,Thailand,THA,2013,national,,,,consumption,,,2.15,6e-04,1e-04,0,1e-04,15.3042,11.4626,,,,,,,,,,,,,,,13.2873,69578602,5537.7424,2870.8476,FALSE,micro,survey
TJK,2013,Europe & Central Asia,ECA,Tajikistan,TJK,2013,national,,,,consumption,,,2.15,0.0391,0.0081,0.0027,0.0101,7.2707,6.0065,,,,,,,,,,,,,,,2.5948,8136610,898.6443,835.1909,TRUE,micro,interpolation
TKM,2013,Europe & Central Asia,ECA,Turkmenistan,TKM,2013,national,,,,consumption,,,2.15,0.0337,0.0077,0.0025,0.0094,9.6299,6.9279,,,,,,,,,,,,,,,1.663,5560095,5481.1568,,TRUE,micro,extrapolation
TLS,2013,East Asia & Pacific,EAP,Timor-Leste,TLS,2013,national,,,,consumption,,,2.15,0.2998,0.0656,0.0211,0.0804,3.2025,2.7127,,,,,,,,,,,,,,,0.5748,1161555,1278.5951,766.5925,TRUE,micro,interpolation
TON,2013,East Asia & Pacific,EAP,Tonga,TON,2013,national,,,,consumption,,,2.15,0.0179,0.0039,0.0012,0.0047,9.1751,7.4075,,,,,,,,,,,,,,,1.7136,107089,4002.329,3783.6155,TRUE,micro,interpolation
TTO,2013,Latin America & Caribbean,LAC,Trinidad and Tobago,TTO,2013,national,,,,income,,,2.15,0.0016,0.001,0.001,0,35.5841,27.3701,,,,,,,,,,,,,,,4.6616,1440729,18175.7011,,TRUE,group,extrapolation
TUN,2013,Middle East & North Africa,MNA,Tunisia,TUN,2013,national,,,,consumption,,,2.15,0.0066,0.0011,3e-04,0.0013,12.764,10.4015,,,,,,,,,,,,,,,0.7423,11300284,3892.0753,2673.8884,TRUE,micro,interpolation
TUR,2013,Europe & Central Asia,ECA,Turkiye,TUR,2013,national,,,,consumption,,,2.15,0.003,5e-04,2e-04,6e-04,19.7598,14.9123,,,,,,,,,,,,,,,1.6467,76576117,10138.797,6238.3619,FALSE,micro,survey
TUV,2013,East Asia & Pacific,EAP,Tuvalu,TUV,2013,national,,,,consumption,,,2.15,0.0271,0.0036,6e-04,0.0039,8.8217,6.6078,,,,,,,,,,,,,,,1.251,10918,3053.5909,,TRUE,micro,extrapolation
TZA,2013,Sub-Saharan Africa,SSA,Tanzania,TZA,2013,national,,,,consumption,,,2.15,0.4463,0.134,0.0549,0.1768,3.15,2.319,,,,,,,,,,,,,,,754.6215,49253643,874.4612,565.2358,TRUE,micro,interpolation
UGA,2013,Sub-Saharan Africa,SSA,Uganda,UGA,2013,national,,,,consumption,,,2.15,0.3802,0.1165,0.0506,0.1582,3.6666,2.6101,,,,,,,,,,,,,,,1221.0876,35273570,838.9163,618.1687,TRUE,micro,interpolation
