cc,effective_year,region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type
IDN-R,2020,East Asia & Pacific,EAP,Indonesia,IDN,2019,rural,,,,consumption,,,2.001,0.0395,0.0049,0.001,0.0055,5.824,4.8255,,,,,,,,,,,,,,,4746.8516,118656904,3892.4217,2236.778,FALSE,micro,survey
UKR,2020,Europe & Central Asia,ECA,Ukraine,UKR,2019,national,,,,consumption,,,2.018,0,0,0,0,14.9213,13.1278,,,,,,,,,,,,,,,7.0057,44386203,2425.635,1997.7584,FALSE,micro,survey
TGO,2020,Sub-Saharan Africa,SSA,Togo,TGO,2019,national,,,,consumption,,,2,0.2464,0.0693,0.0282,0.0917,4.6098,3.2489,,,,,,,,,,,,,,,246.5965,8243094,837.4929,631.6452,TRUE,micro,extrapolation
ARM,2020,Europe & Central Asia,ECA,Armenia,ARM,2019,national,,,,consumption,,,2.075,0.007,0.001,2e-04,0.0011,7.9063,6.714,,,,,,,,,,,,,,,167.3122,2820602,4561.9678,3804.3075,FALSE,micro,survey
GMB,2020,Sub-Saharan Africa,SSA,"Gambia, The",GMB,2019,national,,,,consumption,,,2.099,0.1412,0.0356,0.0135,0.0459,5.2721,3.99,,,,,,,,,,,,,,,15.1142,2508883,668.6351,563.8173,TRUE,micro,interpolation
ZWE,2020,Sub-Saharan Africa,SSA,Zimbabwe,ZWE,2019,national,,,,consumption,,,2.847,0.5319,0.2167,0.1114,0.3158,4.5002,2.6533,,,,,,,,,,,,,,,0.485,15354608,1342.9896,990.4512,FALSE,imputed,survey
ROU,2020,Europe & Central Asia,ECA,Romania,ROU,2019,national,,,,income,,,2.115,0.0216,0.0073,0.0044,0.0068,21.4669,19.0276,,,,,,,,,,,,,,,1.805,19371648,11252.8866,7546.5131,FALSE,micro,survey
TLS,2020,East Asia & Pacific,EAP,Timor-Leste,TLS,2019,national,,,,consumption,,,2.109,0.2097,0.0411,0.0123,0.0495,3.5563,3.0072,,,,,,,,,,,,,,,0.5748,1280438,1530.8111,823.769,TRUE,micro,extrapolation
LAO,2020,East Asia & Pacific,EAP,Lao PDR,LAO,2019,national,,,,consumption,,,2.211,0.0725,0.0122,0.0034,0.0145,6.6662,4.8631,,,,,,,,,,,,,,,3133.8118,7212053,2564.0197,,TRUE,micro,extrapolation
VNM,2020,East Asia & Pacific,EAP,Vietnam,VNM,2019,national,,,,consumption,,,2.172,0.008,0.0015,5e-04,0.0018,14.7025,11.7817,,,,,,,,,,,,,,,7807.6123,95776716,3288.3531,1935.0125,TRUE,micro,interpolation
BGD,2020,South Asia,SAS,Bangladesh,BGD,2019,national,,,,consumption,,,2.203,0.1233,0.0224,0.0064,0.0268,4.702,3.8028,,,,,,,,,,,,,,,29.5141,165516222,1575.6559,1081.9091,TRUE,micro,interpolation
KEN,2020,Sub-Saharan Africa,SSA,Kenya,KEN,2019,national,,,,consumption,,,2.179,0.3238,0.0896,0.0357,0.1178,3.8274,2.8933,,,,,,,,,,,,,,,41.6348,50951450,1653.829,1252.9846,TRUE,micro,interpolation
SLE,2020,Sub-Saharan Africa,SSA,Sierra Leone,SLE,2019,national,,,,consumption,,,2.227,0.2654,0.0619,0.0207,0.0766,3.9958,3.043,,,,,,,,,,,,,,,2128.5188,8046828,634.9856,554.1641,TRUE,micro,extrapolation
AFG,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIN,2020,Sub-Saharan Africa,SSA,Guinea,GIN,2019,national,,,,consumption,,,2.427,0.1849,0.044,0.0156,0.0557,4.4625,3.8585,,,,,,,,,,,,,,,3446.9322,12877539,937.7031,718.613,TRUE,micro,extrapolation
BTN,2020,South Asia,SAS,Bhutan,BTN,2019,national,,,,consumption,,,2.393,0.0072,0.0011,3e-04,0.0014,13.5325,11.1228,,,,,,,,,,,,,,,20.4738,767459,3219.6414,1829.0473,TRUE,micro,interpolation
SDN,2020,Sub-Saharan Africa,SSA,Sudan,SDN,2019,national,,,,consumption,,,2.65,0.3755,0.104,0.0415,0.1369,3.9489,3.1683,,,,,,,,,,,,,,,6.464,43232093,1950.0316,1744.1969,TRUE,micro,extrapolation
BWA,2020,Sub-Saharan Africa,SSA,Botswana,BWA,2019,national,,,,consumption,,,2.233,0.1459,0.0391,0.0156,0.0514,9.3453,5.1275,,,,,,,,,,,,,,,5.0087,2499702,6485.4604,2815.3277,TRUE,micro,extrapolation
TUN,2020,Middle East & North Africa,MNA,Tunisia,TUN,2019,national,,,,consumption,,,2.393,0.002,3e-04,1e-04,3e-04,14.575,12.0356,,,,,,,,,,,,,,,0.7423,12049314,4094.8806,2992.3983,TRUE,micro,extrapolation
CAF,2020,Sub-Saharan Africa,SSA,Central African Republic,CAF,2019,national,,,,consumption,,,2.43,0.7045,0.3419,0.2033,0.5544,2.3371,1.5808,,,,,,,,,,,,,,,306.8083,5209324,381.414,466.0255,TRUE,micro,interpolation
PHL,2020,East Asia & Pacific,EAP,Philippines,PHL,2019,national,,,,consumption,,,2.461,0.0779,0.0145,0.0042,0.0173,7.2445,5.4586,,,,,,,,,,,,,,,19.3925,110380804,3589.6136,2557.7651,TRUE,micro,interpolation
KGZ,2020,Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,2019,national,,,,consumption,,,2.384,0.0136,0.0024,0.0011,0.0038,7.0922,5.8372,,,,,,,,,,,,,,,19.3727,6456200,1226.8243,1046.9191,FALSE,micro,survey
NIC,2020,Latin America & Caribbean,LAC,Nicaragua,NIC,2019,national,,,,income,,,2.439,0.0554,0.0134,0.005,0.0172,11.6882,8.0556,,,,,,,,,,,,,,,11.5284,6663924,1965.2779,1373.0625,TRUE,micro,extrapolation
MMR,2020,East Asia & Pacific,EAP,Myanmar,MMR,2019,national,,,,consumption,,,2.423,0.0218,0.0035,9e-04,0.0041,7.3097,6.0783,,,,,,,,,,,,,,,389.8429,53040212,1587.4042,,TRUE,micro,extrapolation
DZA,2020,Middle East & North Africa,MNA,Algeria,DZA,2019,national,,,,consumption,,,2.415,0.0046,0.0015,0.0011,0.0014,10.3991,9.0641,,,,,,,,,,,,,,,38.2097,42705368,4153.0034,1764.5954,TRUE,group,extrapolation
ETH,2020,Sub-Saharan Africa,SSA,Ethiopia,ETH,2019,national,,,,consumption,,,2.555,0.2698,0.076,0.0316,0.101,4.4437,3.6389,,,,,,,,,,,,,,,8.4964,114120594,797.8853,544.9121,TRUE,micro,extrapolation
LKA,2020,South Asia,SAS,Sri Lanka,LKA,2019,national,,,,consumption,,,2.432,0.0183,0.0026,6e-04,0.003,9.2485,6.913,,,,,,,,,,,,,,,55.5009,21803000,4458.4344,2776.5782,FALSE,micro,survey
COM,2020,Sub-Saharan Africa,SSA,Comoros,COM,2019,national,,,,consumption,,,2.631,0.2508,0.0904,0.0453,0.1318,6.6409,4.5375,,,,,,,,,,,,,,,213.5182,790986,1381.6222,1302.6061,TRUE,micro,extrapolation
TJK,2020,Europe & Central Asia,ECA,Tajikistan,TJK,2019,national,,,,consumption,,,2.613,0.0658,0.0159,0.0058,0.0205,7.6947,6.2975,,,,,,,,,,,,,,,2.5948,9337003,1172.0791,815.9631,TRUE,micro,extrapolation
ZAF,2020,Sub-Saharan Africa,SSA,South Africa,ZAF,2019,national,,,,consumption,,,2.586,0.2665,0.0973,0.0485,0.1414,11.8975,4.7353,,,,,,,,,,,,,,,6.5494,58087055,6189.2892,4046.2205,TRUE,micro,extrapolation
TON,2020,East Asia & Pacific,EAP,Tonga,TON,2019,national,,,,consumption,,,2.678,0.0329,0.007,0.0023,0.0086,8.9147,7.3962,,,,,,,,,,,,,,,1.7136,104951,4633.061,4508.321,TRUE,micro,extrapolation
COL,2020,Latin America & Caribbean,LAC,Colombia,COL,2019,national,,,,income,,,2.639,0.0784,0.0288,0.0164,0.039,15.5424,9.6152,,,,,,,,,,,,,,,1419.3743,50187406,6404.1088,4460.1382,FALSE,micro,survey
SWZ,2020,Sub-Saharan Africa,SSA,Eswatini,SWZ,2019,national,,,,consumption,,,2.556,0.414,0.1589,0.0804,0.2315,5.8893,3.0885,,,,,,,,,,,,,,,6.1177,1169613,3766.063,2385.8188,TRUE,micro,extrapolation
MNG,2020,East Asia & Pacific,EAP,Mongolia,MNG,2019,national,,,,consumption,,,2.778,0.0199,0.0032,8e-04,0.0038,10.2167,8.3899,,,,,,,,,,,,,,,873.542,3232430,4385.1117,2792.8122,TRUE,micro,extrapolation
LCA,2020,Latin America & Caribbean,LAC,St. Lucia,LCA,2019,national,,,,income,,,3.629,0.11,0.0482,0.0312,0.0698,20.9339,13.6152,,,,,,,,,,,,,,,2.0792,178583,11060.6889,,TRUE,micro,extrapolation
KIR,2020,East Asia & Pacific,EAP,Kiribati,KIR,2019,national,,,,consumption,,,2.742,0.0649,0.011,0.0031,0.0131,6.2648,5.3335,,,,,,,,,,,,,,,0.981,124241,1405.4692,1327.3395,TRUE,micro,interpolation
YEM,2020,Middle East & North Africa,MNA,"Yemen, Rep.",YEM,2019,national,,,,consumption,,,2.839,0.743,0.3174,0.1673,0.4691,2.499,1.9128,,,,,,,,,,,,,,,255.6836,31546691,1182.5071,,TRUE,micro,extrapolation
CHL,2020,Latin America & Caribbean,LAC,Chile,CHL,2019,national,,,,income,,,2.853,0.0085,0.0043,0.0032,0.0045,27.0133,18.1061,,,,,,,,,,,,,,,478.9957,19039485,13761.3745,8799.0632,TRUE,micro,interpolation
MRT,2020,Sub-Saharan Africa,SSA,Mauritania,MRT,2019,national,,,,consumption,,,2.932,0.1253,0.0305,0.0117,0.0396,6.9164,5.813,,,,,,,,,,,,,,,124.4526,4383849,1670.0288,1026.8215,TRUE,micro,extrapolation
WSM,2020,East Asia & Pacific,EAP,Samoa,WSM,2019,national,,,,consumption,,,2.939,0.0426,0.0063,0.0016,0.0074,11.1628,8.2884,,,,,,,,,,,,,,,1.8513,211905,4322.4413,2968.6638,TRUE,micro,extrapolation
DJI,2020,Middle East & North Africa,MNA,Djibouti,DJI,2019,national,,,,consumption,,,2.955,0.3051,0.1077,0.0548,0.1608,5.6307,4.2254,,,,,,,,,,,,,,,104.7365,1073994,2820.0629,1827.1634,TRUE,micro,extrapolation
KHM,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRN,2020,Middle East & North Africa,MNA,"Iran, Islamic Rep.",IRN,2019,national,,,,consumption,,,3.408,0.0466,0.0106,0.0038,0.0136,14.5719,10.5939,,,,,,,,,,,,,,,13944.9043,86564202,5059.8794,2530.2857,TRUE,micro,interpolation
SLV,2020,Latin America & Caribbean,LAC,El Salvador,SLV,2019,national,,,,income,,,3.02,0.0386,0.0093,0.0033,0.0117,12.9517,9.8868,,,,,,,,,,,,,,,0.515,6280217,4105.6462,3394.1369,FALSE,micro,survey
ALB,2020,Europe & Central Asia,ECA,Albania,ALB,2019,national,,,,consumption,,,3.081,0.005,5e-04,1e-04,5e-04,13.7498,11.6073,,,,,,,,,,,,,,,50.3574,2854191,4543.3877,3591.2926,FALSE,micro,survey
GUY,2020,Latin America & Caribbean,LAC,Guyana,GUY,2019,national,,,,income,,,2.249,0.0635,0.0381,0.03,0.1003,14.1933,10.2422,,,,,,,,,,,,,,,115.6263,798753,6348.6981,,TRUE,micro,extrapolation
DOM,2020,Latin America & Caribbean,LAC,Dominican Republic,DOM,2019,national,,,,income,,,3.157,0.0242,0.0062,0.0028,0.0072,16.4693,11.8024,,,,,,,,,,,,,,,24.3906,10881882,8205.1426,5673.9275,FALSE,micro,survey
PRY,2020,Latin America & Caribbean,LAC,Paraguay,PRY,2019,national,,,,income,,,3.079,0.0317,0.0075,0.0026,0.0094,19.46,13.3391,,,,,,,,,,,,,,,2539.9849,6530026,6229.212,4079.9709,FALSE,micro,survey
SOM,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PER,2020,Latin America & Caribbean,LAC,Peru,PER,2019,national,,,,income,,,3.024,0.0659,0.0192,0.0082,0.0263,13.7971,10.4066,,,,,,,,,,,,,,,1.8936,32824861,6550.4475,4311.3532,FALSE,micro,survey
ECU,2020,Latin America & Caribbean,LAC,Ecuador,ECU,2019,national,,,,income,,,3.111,0.0719,0.0236,0.0114,0.0333,15.3802,10.6785,,,,,,,,,,,,,,,0.5745,17343740,5863.9106,3644.6061,FALSE,micro,survey
GEO,2020,Europe & Central Asia,ECA,Georgia,GEO,2019,national,,,,consumption,,,3.267,0.1446,0.0385,0.0157,0.0512,7.9745,6.4294,,,,,,,,,,,,,,,0.9247,3720161,4773.3357,3532.3452,FALSE,micro,survey
GNQ,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERI,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRQ,2020,Middle East & North Africa,MNA,Iraq,IRQ,2019,national,,,,consumption,,,3.35,0.0091,0.0012,3e-04,0.0014,12.5802,10.7027,,,,,,,,,,,,,,,586.4968,41563520,4854.3865,,TRUE,micro,extrapolation
MKD,2020,Europe & Central Asia,ECA,North Macedonia,MKD,2019,national,,,,income,,,3.34,0.062,0.0231,0.0123,0.0356,14.9491,13.4756,,,,,,,,,,,,,,,22.1667,2076694,5386.2027,3806.5464,FALSE,micro,survey
SUR,2020,Latin America & Caribbean,LAC,Suriname,SUR,2019,urban,,,,income,,,4.066,0.2202,0.1531,0.1347,0.0877,18.836,11.718,,,,,,,,,,,,,,,2.9343,396769,8756.1552,,TRUE,micro,extrapolation
PSE,2020,Middle East & North Africa,MNA,West Bank and Gaza,PSE,2019,national,,,,consumption,,,3.433,0.0258,0.0056,0.0019,0.0069,13.7295,11.3416,,,,,,,,,,,,,,,2.0663,4685306,3378.4346,3015.0645,TRUE,micro,extrapolation
MYS,2020,East Asia & Pacific,EAP,Malaysia,MYS,2019,national,,,,income,,,3.483,0.001,2e-04,1e-04,2e-04,33.9062,25.0265,,,,,,,,,,,,,,,1.7269,32804020,11114.5427,6523.1009,TRUE,micro,extrapolation
KSV,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GTM,2020,Latin America & Caribbean,LAC,Guatemala,GTM,2019,national,,,,income,,,3.862,0.2321,0.0776,0.0368,0.1104,10.6186,6.9692,,,,,,,,,,,,,,,4.4033,16604026,4263.7084,3680.3284,TRUE,micro,extrapolation
BRA,2020,Latin America & Caribbean,LAC,Brazil,BRA,2019,national,,,,income,,,3.547,0.104,0.0436,0.0252,0.0644,21.1151,12.8877,,,,,,,,,,,,,,,2.3274,211782878,8592.2102,5605.5095,FALSE,micro,survey
DMA,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRD,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UZB,2020,Europe & Central Asia,ECA,Uzbekistan,UZB,2019,national,,,,consumption,,,3.439,0.627,0.2243,0.1072,0.3185,3.6721,2.8908,,,,,,,,,,,,,,,1521.4752,33580350,3185.3346,2128.7367,TRUE,micro,extrapolation
CRI,2020,Latin America & Caribbean,LAC,Costa Rica,CRI,2019,national,,,,income,,,3.609,0.0343,0.0107,0.0056,0.0143,25.5309,16.2318,,,,,,,,,,,,,,,372.6693,5084532,12662.4229,8185.9077,FALSE,micro,survey
GAB,2020,Sub-Saharan Africa,SSA,Gabon,GAB,2019,national,,,,consumption,,,3.682,0.0843,0.0254,0.0111,0.0349,12.3368,9.6731,,,,,,,,,,,,,,,319.1603,2242785,6893.3231,2506.3412,TRUE,micro,extrapolation
KAZ,2020,Europe & Central Asia,ECA,Kazakhstan,KAZ,2019,national,,,,consumption,,,3.798,0.0045,6e-04,2e-04,7e-04,13.0132,10.9095,,,,,,,,,,,,,,,125.2634,18513673,11402.7584,6188.6384,TRUE,micro,extrapolation
AGO,2020,Sub-Saharan Africa,SSA,Angola,AGO,2019,national,,,,consumption,,,3.654,0.547,0.2555,0.1525,0.42,5.2981,3.3057,,,,,,,,,,,,,,,107.27,32353588,2569.7017,1404.1077,TRUE,micro,extrapolation
LBR,2020,Sub-Saharan Africa,SSA,Liberia,LBR,2019,national,,,,consumption,,,4.083,0.6993,0.2921,0.1536,0.432,3.7053,2.9534,,,,,,,,,,,,,,,47.996,4985289,644.1621,,TRUE,micro,extrapolation
VCT,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEX,2020,Latin America & Caribbean,LAC,Mexico,MEX,2019,national,,,,income,,,3.888,0.1051,0.0323,0.015,0.0448,14.6424,9.85,,,,,,,,,,,,,,,9.8615,125085311,10013.7243,6747.1179,TRUE,micro,interpolation
HND,2020,Latin America & Caribbean,LAC,Honduras,HND,2019,national,,,,income,,,4.435,0.3356,0.1421,0.08,0.2208,10.1239,6.9277,,,,,,,,,,,,,,,10.8388,9958829,2446.1081,1973.4915,FALSE,micro,survey
THA,2020,East Asia & Pacific,EAP,Thailand,THA,2019,national,,,,consumption,,,4.634,0.0217,0.0035,0.0011,0.0044,16.0433,12.5394,,,,,,,,,,,,,,,13.2873,71307763,6453.8941,3331.8166,FALSE,micro,survey
BOL,2020,Latin America & Caribbean,LAC,Bolivia,BOL,2019,national,,,,income,,,4.828,0.0858,0.0313,0.0161,0.0459,19.6077,14.6929,,,,,,,,,,,,,,,2.6119,11777315,3242.9488,2244.932,FALSE,micro,survey
JAM,2020,Latin America & Caribbean,LAC,Jamaica,JAM,2019,national,,,,consumption,,,5.153,0.1646,0.0438,0.0175,0.0577,15.4071,10.0807,,,,,,,,,,,,,,,70.3916,2813773,5307.511,4214.8787,TRUE,micro,extrapolation
FJI,2020,East Asia & Pacific,EAP,Fiji,FJI,2019,national,,,,consumption,,,6.067,0.4043,0.1133,0.0453,0.1483,8.2387,6.8939,,,,,,,,,,,,,,,0.9859,918465,5678.9699,,TRUE,micro,interpolation
EGY,2020,Middle East & North Africa,MNA,"Egypt, Arab Rep.",EGY,2019,national,,,,consumption,,,3.049,0.0989,0.0177,0.0051,0.0215,6.5445,5.2538,,,,,,,,,,,,,,,4.8435,105618671,3802.41,2958.1693,TRUE,micro,interpolation
SRB,2020,Europe & Central Asia,ECA,Serbia,SRB,2019,national,,,,consumption,,,5.107,0.0427,0.0082,0.0026,0.01,15.2907,13.1989,,,,,,,,,,,,,,,47.9923,6945235,6567.9081,4573.373,FALSE,micro,survey
TUR,2020,Europe & Central Asia,ECA,Turkiye,TUR,2019,national,,,,consumption,,,5.548,0.0763,0.0195,0.0073,0.0252,22.2029,16.1847,,,,,,,,,,,,,,,1.6467,83481684,11935.3879,6972.1131,FALSE,micro,survey
AZE,2020,Europe & Central Asia,ECA,Azerbaijan,AZE,2019,national,,,,consumption,,,5.538,1e-04,3.4583e-06,1.3808e-07,3.5292e-06,19.7505,16.3746,,,,,,,,,,,,,,,0.487,10024283,5348.4541,,TRUE,micro,extrapolation
MNE,2020,Europe & Central Asia,ECA,Montenegro,MNE,2019,national,,,,income,,,5.638,0.1279,0.047,0.0259,0.0751,17.4967,15.0708,,,,,,,,,,,,,,,0.4187,622028,7684.1804,6091.2408,TRUE,micro,extrapolation
BLR,2020,Europe & Central Asia,ECA,Belarus,BLR,2019,national,,,,consumption,,,5.648,0.0055,7e-04,1e-04,8e-04,19.1325,17.1343,,,,,,,,,,,,,,,6165.2094,9419758,6267.7658,3425.8628,FALSE,micro,survey
RUS,2020,Europe & Central Asia,ECA,Russian Federation,RUS,2019,national,,,,consumption,,,6.105,0.0268,0.005,0.0015,0.0061,23.7168,17.9012,,,,,,,,,,,,,,,25.2183,144406261,9958.4697,5348.7827,FALSE,micro,survey
ARG,2020,Latin America & Caribbean,LAC,Argentina,ARG,2019,urban,,,,income,,,6.774,0.1093,0.036,0.0174,0.0494,26.0959,19.4754,,,,,,,,,,,,,,,10.8079,41339571,12716.2242,8271.9248,FALSE,micro,survey
JOR,2020,Middle East & North Africa,MNA,Jordan,JOR,2019,national,,,,consumption,,,6.664,0.1665,0.0339,0.0108,0.0417,13.5932,10.7561,,,,,,,,,,,,,,,0.3292,10698683,3909.25,,TRUE,micro,extrapolation
MDA,2020,Europe & Central Asia,ECA,Moldova,MDA,2019,national,,,,consumption,,,9.928,0.4425,0.1071,0.0376,0.1343,12.1181,10.5156,,,,,,,,,,,,,,,6.3825,2664224,3439.1296,2976.7248,FALSE,micro,survey
MWI,2021,Sub-Saharan Africa,SSA,Malawi,MWI,2019,national,,,,consumption,,,0.849,0.1399,0.0314,0.0105,0.0389,2.138,1.5627,,,,,,,,,,,,,,,241.9305,18867337,573.4001,,TRUE,micro,interpolation
LSO,2021,Sub-Saharan Africa,SSA,Lesotho,LSO,2019,national,,,,consumption,,,1.043,0.0897,0.0269,0.0113,0.0362,4.4442,3.0987,,,,,,,,,,,,,,,5.244,2225702,1040.2187,835.9343,TRUE,micro,extrapolation
BEN,2021,Sub-Saharan Africa,SSA,Benin,BEN,2019,national,,,,consumption,,,1.025,0.0118,0.0016,4e-04,0.0019,4.7459,3.5472,,,,,,,,,,,,,,,219.4763,12290444,1153.7262,787.1982,TRUE,micro,extrapolation
SYR,2021,Middle East & North Africa,MNA,Syrian Arab Republic,SYR,2019,national,,,,consumption,,,1.108,0.2696,0.0674,0.0242,0.0852,2.0963,1.5672,,,,,,,,,,,,,,,151.7781,20098251,781.3912,421.7236,TRUE,micro,extrapolation
RWA,2021,Sub-Saharan Africa,SSA,Rwanda,RWA,2019,national,,,,consumption,,,1.013,0.0798,0.0165,0.0055,0.0206,3.5058,2.3553,,,,,,,,,,,,,,,293.705,12835028,871.1099,652.0701,TRUE,micro,extrapolation
BFA,2021,Sub-Saharan Africa,SSA,Burkina Faso,BFA,2019,national,,,,consumption,,,1.126,0.0405,0.0066,0.0017,0.0078,4.345,2.9247,,,,,,,,,,,,,,,199.7414,20951639,716.0122,459.4514,TRUE,micro,extrapolation
GHA,2021,Sub-Saharan Africa,SSA,Ghana,GHA,2019,national,,,,consumption,,,1.236,0.0832,0.0284,0.0141,0.0421,5.595,4.1094,,,,,,,,,,,,,,,1.751,31522290,1981.6139,1383.7097,TRUE,micro,extrapolation
SLB,2021,East Asia & Pacific,EAP,Solomon Islands,SLB,2019,national,,,,consumption,,,1.226,0.0554,0.0116,0.0038,0.0144,4.1749,3.2197,,,,,,,,,,,,,,,7.7144,674993,2203.9834,1397.6562,TRUE,micro,extrapolation
ZMB,2021,Sub-Saharan Africa,SSA,Zambia,ZMB,2019,national,,,,consumption,,,1.306,0.4208,0.1859,0.1052,0.2941,2.9806,1.6115,,,,,,,,,,,,,,,4.2238,18380477,1310.6222,,TRUE,micro,extrapolation
NER,2021,Sub-Saharan Africa,SSA,Niger,NER,2019,national,,,,consumption,,,1.199,0.1221,0.024,0.0073,0.0291,2.876,2.1495,,,,,,,,,,,,,,,245.1597,23443393,520.9194,366.3839,TRUE,micro,extrapolation
CHN-R,2021,East Asia & Pacific,EAP,China,CHN,2019,rural,,,,consumption,,,1.324,4e-04,1e-04,1e-04,1e-04,9.9159,8.0993,,,,,,,,,,,,,,,3.495,558762145,10155.5114,4083.1129,FALSE,aggregate,survey
BLZ,2021,Latin America & Caribbean,LAC,Belize,BLZ,2019,national,,,,income,,,1.374,0.0982,0.0455,0.0291,0.0665,8.0582,4.7844,,,,,,,,,,,,,,,1.309,389095,5907.3489,3519.5142,TRUE,micro,extrapolation
PNG,2021,East Asia & Pacific,EAP,Papua New Guinea,PNG,2019,national,,,,consumption,,,1.378,0.1539,0.0478,0.0205,0.0643,4.2632,3.2157,,,,,,,,,,,,,,,2.6999,9542486,2590.4942,,TRUE,micro,extrapolation
COD,2021,Sub-Saharan Africa,SSA,"Congo, Dem. Rep.",COD,2019,national,,,,consumption,,,1.412,0.4003,0.1431,0.0703,0.2063,2.3365,1.6835,,,,,,,,,,,,,,,630.6055,89906890,494.8192,362.7961,TRUE,micro,extrapolation
CIV,2021,Sub-Saharan Africa,SSA,Cote d'Ivoire,CIV,2019,national,,,,consumption,,,1.373,0.0186,0.0032,0.001,0.004,5.7669,4.4315,,,,,,,,,,,,,,,247.1344,26147551,2252.5433,1428.7855,TRUE,micro,extrapolation
MAR,2021,Middle East & North Africa,MNA,Morocco,MAR,2019,national,,,,consumption,,,1.423,0.0013,2e-04,1e-04,3e-04,11.3877,8.3125,,,,,,,,,,,,,,,4.2908,36304408,3355.613,1955.6167,TRUE,micro,extrapolation
TZA,2021,Sub-Saharan Africa,SSA,Tanzania,TZA,2019,national,,,,consumption,,,1.446,0.1808,0.0393,0.0129,0.0486,3.3884,2.397,,,,,,,,,,,,,,,754.6215,59872579,1038.7363,601.2591,TRUE,micro,extrapolation
MDG,2021,Sub-Saharan Africa,SSA,Madagascar,MDG,2019,national,,,,consumption,,,1.516,0.6416,0.2684,0.1444,0.4074,1.6895,1.1883,,,,,,,,,,,,,,,962.9596,27533134,478.927,337.9674,TRUE,micro,extrapolation
FSM,2021,East Asia & Pacific,EAP,"Micronesia, Fed. Sts.",FSM,2019,national,,,,consumption,,,1.533,0.0826,0.03,0.0164,0.0469,5.8221,4.428,,,,,,,,,,,,,,,0.9772,111379,2967.0022,,TRUE,micro,extrapolation
IND-R,2021,South Asia,SAS,India,IND,2019,rural,,,,consumption,,,1.408,0.0176,0.0024,6e-04,0.0029,4.5196,3.6505,,,,,,,,,,,,,,,17.092,906325664,1931.0207,1149.6868,TRUE,imputed,interpolation
MLI,2021,Sub-Saharan Africa,SSA,Mali,MLI,2019,national,,,,consumption,,,1.477,0.0319,0.0054,0.0014,0.0064,4.9586,3.7931,,,,,,,,,,,,,,,205.2734,20567424,779.3266,584.8007,TRUE,micro,extrapolation
IND-U,2021,South Asia,SAS,India,IND,2019,urban,,,,consumption,,,1.414,0.0208,0.0036,0.001,0.0043,6.0371,4.6556,,,,,,,,,,,,,,,20.7873,476786386,1931.0207,1149.6868,TRUE,imputed,interpolation
NGA,2021,Sub-Saharan Africa,SSA,Nigeria,NGA,2019,national,,,,consumption,,,1.598,0.163,0.0391,0.0139,0.0495,3.6535,2.9513,,,,,,,,,,,,,,,123.6724,203304492,2505.4627,1853.4945,TRUE,micro,extrapolation
NAM,2021,Sub-Saharan Africa,SSA,Namibia,NAM,2019,national,,,,consumption,,,1.564,0.1056,0.0333,0.0147,0.0455,10.8385,5.2862,,,,,,,,,,,,,,,6.8983,2446644,4596.6196,3427.6467,TRUE,micro,extrapolation
CHN-U,2021,East Asia & Pacific,EAP,China,CHN,2019,urban,,,,consumption,,,1.61,2e-04,1e-04,0,1e-04,16.9772,13.3395,,,,,,,,,,,,,,,4.3185,848982855,10155.5114,4083.1129,FALSE,aggregate,survey
UGA,2021,Sub-Saharan Africa,SSA,Uganda,UGA,2019,national,,,,consumption,,,1.497,0.2092,0.0551,0.0214,0.0722,3.556,2.487,,,,,,,,,,,,,,,1221.0876,42949080,920.0716,679.3153,TRUE,micro,interpolation
SEN,2021,Sub-Saharan Africa,SSA,Senegal,SEN,2019,national,,,,consumption,,,1.618,0.0265,0.0047,0.0015,0.0058,6.0358,4.4737,,,,,,,,,,,,,,,238.5777,16000781,1409.9708,968.9019,TRUE,micro,extrapolation
TCD,2021,Sub-Saharan Africa,SSA,Chad,TCD,2019,national,,,,consumption,,,1.472,0.1171,0.0249,0.0083,0.0309,3.8111,2.878,,,,,,,,,,,,,,,237.6564,16126866,652.7032,486.454,TRUE,micro,extrapolation
