cc,effective_year,region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type
COD,2021,Sub-Saharan Africa,SSA,"Congo, Dem. Rep.",COD,2019,national,,,,consumption,,,1.412,0.395,0.1406,0.0689,0.2024,2.3595,1.4633,0.3026,0.421,0.379,0.0209,0.0345,0.0447,0.0551,0.066,0.0789,0.0961,0.1201,0.1637,0.3199,,630.6055,86790568,512.5863,371.5313,TRUE,micro,extrapolation
CIV,2021,Sub-Saharan Africa,SSA,Cote d'Ivoire,CIV,2019,national,,,,consumption,,,1.373,0.0184,0.0032,0.001,0.0039,5.771,4.3527,0.2268,0.3718,0.3267,0.029,0.0413,0.0505,0.0597,0.0709,0.0833,0.0983,0.1202,0.1568,0.29,,247.1344,25716554,2327.7454,,TRUE,micro,extrapolation
MAR,2021,Middle East & North Africa,MNA,Morocco,MAR,2019,national,,,,consumption,,,1.423,0.0013,2e-04,1e-04,3e-04,11.5746,7.7121,0.2589,0.3955,0.3287,0.027,0.04,0.0494,0.0581,0.0678,0.0791,0.0938,0.1149,0.1511,0.3189,,4.2908,36471766,3044.9062,1780.7782,TRUE,micro,extrapolation
TZA,2021,Sub-Saharan Africa,SSA,Tanzania,TZA,2019,national,,,,consumption,,,1.446,0.1807,0.0393,0.0129,0.0485,3.3906,2.3308,0.2704,0.4049,0.3333,0.0288,0.04,0.0483,0.0563,0.0653,0.0763,0.0912,0.113,0.1497,0.3312,,754.6215,58005461,1071.3501,620.1372,TRUE,micro,extrapolation
MDG,2021,Sub-Saharan Africa,SSA,Madagascar,MDG,2019,national,,,,consumption,,,1.516,0.6441,0.2708,0.146,0.4115,1.6788,1.1187,0.3079,0.4265,0.3663,0.0216,0.0357,0.0456,0.0547,0.0648,0.0765,0.0917,0.1153,0.1593,0.3349,,962.9596,26969306,488.9396,344.8371,TRUE,micro,extrapolation
FSM,2021,East Asia & Pacific,EAP,"Micronesia, Fed. Sts.",FSM,2019,national,,,,consumption,,,1.533,0.0925,0.0325,0.0177,0.0508,5.5654,4.2265,0.2913,0.4006,0.3569,0.0187,0.0367,0.0479,0.0588,0.0701,0.0831,0.0999,0.1247,0.163,0.2972,,0.9772,113811,2900.7064,,TRUE,micro,extrapolation
IND-R,2021,South Asia,SAS,India,IND,2019,rural,,,,consumption,,,1.408,0.0138,0.002,5e-04,0.0023,4.4635,,,,,,,,,,,,,,,,17.092,895386227,1958.4272,1171.9117,TRUE,imputed,interpolation
MLI,2021,Sub-Saharan Africa,SSA,Mali,MLI,2019,national,,,,consumption,,,1.477,0.0317,0.0052,0.0014,0.0061,5.0126,3.7792,0.2115,0.3614,0.3285,0.0314,0.0434,0.0515,0.0604,0.0703,0.0828,0.099,0.1218,0.1576,0.2819,,205.2734,19658023,815.3791,611.8542,TRUE,micro,extrapolation
IND-U,2021,South Asia,SAS,India,IND,2019,urban,,,,consumption,,,1.414,0.0144,0.0029,0.001,0.0036,6.5813,,,,,,,,,,,,,,,,20.7873,471031529,1958.4272,1171.9117,TRUE,imputed,interpolation
NGA,2021,Sub-Saharan Africa,SSA,Nigeria,NGA,2019,national,,,,consumption,,,1.598,0.1631,0.0391,0.014,0.0496,3.6524,2.9533,0.2055,0.3513,0.3108,0.0288,0.0422,0.0526,0.0633,0.0746,0.0875,0.1028,0.1242,0.1565,0.2674,,123.6724,200963603,2502.6523,1851.4153,TRUE,micro,extrapolation
NAM,2021,Sub-Saharan Africa,SSA,Namibia,NAM,2019,national,,,,consumption,,,1.564,0.106,0.0337,0.0149,0.0461,10.7774,5.6842,0.6427,0.5907,0.625,0.0096,0.0179,0.025,0.0331,0.0428,0.0556,0.0743,0.1043,0.1649,0.4725,,6.8983,2494524,4506.1739,3412.5507,TRUE,micro,extrapolation
CHN-U,2021,East Asia & Pacific,EAP,China,CHN,2019,urban,,,,consumption,,,1.61,2e-04,1e-04,0,1e-04,16.9772,13.3395,0.2295,0.3705,0.3258,0.0277,0.0393,0.0502,0.0611,0.0725,0.0853,0.1007,0.1217,0.1568,0.2847,,4.3185,848982855,10155.4176,4112.4058,FALSE,aggregate,survey
UGA,2021,Sub-Saharan Africa,SSA,Uganda,UGA,2019,national,,,,consumption,,,1.497,0.2003,0.052,0.02,0.068,3.6289,,,,,,,,,,,,,,,,1221.0876,44269587,892.9081,658.6881,TRUE,micro,interpolation
SEN,2021,Sub-Saharan Africa,SSA,Senegal,SEN,2019,national,,,,consumption,,,1.618,0.0277,0.0048,0.0015,0.0058,6.011,4.4363,0.2382,0.3812,0.3272,0.0297,0.0412,0.0498,0.0589,0.069,0.0809,0.0965,0.1164,0.1525,0.3051,,238.5777,16296362,1381.6018,947.4482,TRUE,micro,extrapolation
TCD,2021,Sub-Saharan Africa,SSA,Chad,TCD,2019,national,,,,consumption,,,1.472,0.1168,0.0247,0.0083,0.0307,3.817,2.8794,0.2307,0.375,0.3206,0.0292,0.0417,0.0508,0.0603,0.0699,0.0816,0.0967,0.1177,0.155,0.297,,237.6564,15946882,660.0699,491.9443,TRUE,micro,extrapolation
CPV,2021,Sub-Saharan Africa,SSA,Cabo Verde,CPV,2019,national,,,,consumption,,,1.666,0.0118,0.002,6e-04,0.0024,10.8756,6.7278,0.3019,0.4238,0.3937,0.0222,0.0344,0.0436,0.0536,0.0648,0.0782,0.0954,0.1206,0.1642,0.323,,47.6121,549936,3482.4485,2233.4674,TRUE,micro,extrapolation
IDN-U,2021,East Asia & Pacific,EAP,Indonesia,IDN,2019,urban,,,,consumption,,,1.662,0.0044,4e-04,1e-04,4e-04,8.5269,6.3139,0.2535,0.3922,0.3617,0.0273,0.0385,0.0471,0.0564,0.0677,0.0813,0.0991,0.1228,0.1592,0.3007,,5098.1961,151509724,3877.383,2228.1596,FALSE,micro,survey
STP,2021,Sub-Saharan Africa,SSA,Sao Tome and Principe,STP,2019,national,,,,consumption,,,1.743,0.0783,0.0194,0.0073,0.0251,5.5342,4.0025,0.2775,0.4075,0.3325,0.0257,0.0387,0.0474,0.0564,0.0671,0.0787,0.0934,0.1134,0.1505,0.3287,,11.4289,215048,1672.8962,,TRUE,micro,extrapolation
VUT,2021,East Asia & Pacific,EAP,Vanuatu,VUT,2019,national,,,,consumption,,,1.844,0.0613,0.0132,0.0043,0.0163,5.529,,,,,,,,,,,,,,,,117.3665,299882,2900.4881,,TRUE,micro,interpolation
COG,2021,Sub-Saharan Africa,SSA,"Congo, Rep.",COG,2019,national,,,,consumption,,,1.767,0.4138,0.1709,0.0921,0.2588,3.263,2.9804,0.4223,0.4894,0.4443,0.0156,0.0264,0.0357,0.0465,0.059,0.0727,0.0901,0.1166,0.1581,0.3793,,285.9693,5380504,1792.3072,786.1084,TRUE,micro,extrapolation
NPL,2021,South Asia,SAS,Nepal,NPL,2019,national,,,,consumption,,,1.813,0.016,0.0025,7e-04,0.0029,6.6639,4.2002,0.1753,0.3284,0.2761,0.035,0.0482,0.0561,0.0651,0.0756,0.0865,0.1001,0.1184,0.151,0.2641,,30.5129,28608715,1050.6815,864.4066,TRUE,micro,extrapolation
MOZ,2021,Sub-Saharan Africa,SSA,Mozambique,MOZ,2019,national,,,,consumption,,,1.818,0.5496,0.2247,0.1204,0.3424,2.973,1.6048,0.511,0.54,0.4316,0.0158,0.0264,0.0342,0.0422,0.051,0.0613,0.0757,0.0979,0.1405,0.4548,,21.988,30366043,598.8133,399.8105,TRUE,micro,extrapolation
HTI,2021,Latin America & Caribbean,LAC,Haiti,HTI,2019,national,,,,consumption,,,2.012,0.2316,0.0731,0.0329,0.1016,4.6553,3.1989,0.2931,0.411,0.3559,0.021,0.0344,0.0455,0.057,0.0694,0.0823,0.0988,0.1206,0.159,0.312,,31.1029,11263079,1358.3394,1399.2982,TRUE,micro,extrapolation
BDI,2021,Sub-Saharan Africa,SSA,Burundi,BDI,2019,national,,,,consumption,,,1.72,0.6135,0.2276,0.1107,0.3239,1.9524,1.7008,0.2467,0.3862,0.3163,0.0276,0.041,0.0504,0.0596,0.0695,0.0801,0.0938,0.1146,0.1531,0.3102,,654.4216,11530577,278.3194,213.1068,TRUE,micro,extrapolation
LBN,2021,Middle East & North Africa,MNA,Lebanon,LBN,2019,national,,,,consumption,,,1.969,0,0,0,0,25.7656,26.1167,0.1698,0.3183,0.268,0.0309,0.0476,0.0586,0.0683,0.0786,0.0912,0.1036,0.1215,0.1517,0.2479,,761.8333,6855709,6823.1041,6192.4047,TRUE,micro,extrapolation
SSD,2021,Sub-Saharan Africa,SSA,South Sudan,SSD,2019,national,,,,consumption,,,2.204,0.7278,0.3705,0.2293,0.6271,1.913,1.5208,0.3462,0.4414,0.4056,0.0171,0.0311,0.0423,0.0533,0.064,0.078,0.0953,0.1231,0.1647,0.3312,,34.92,11062114,830.7118,,TRUE,imputed,extrapolation
IDN-R,2021,East Asia & Pacific,EAP,Indonesia,IDN,2019,rural,,,,consumption,,,2.008,0.0405,0.005,0.0011,0.0057,5.824,4.8255,0.1642,0.3169,0.2828,0.035,0.0471,0.0572,0.0667,0.0771,0.0894,0.1051,0.1251,0.1507,0.2467,,4746.8516,119115843,3877.383,2228.1596,FALSE,micro,survey
UKR,2021,Europe & Central Asia,ECA,Ukraine,UKR,2019,national,,,,consumption,,,2.013,0,0,0,0,14.9213,13.1278,0.1162,0.2662,0.213,0.0406,0.056,0.0658,0.0747,0.083,0.0925,0.1035,0.1184,0.1421,0.2234,,7.0057,44386203,2425.6346,1997.7582,FALSE,micro,survey
TGO,2021,Sub-Saharan Africa,SSA,Togo,TGO,2019,national,,,,consumption,,,2.006,0.2439,0.069,0.028,0.0912,4.6066,3.2138,0.3008,0.4235,0.3761,0.023,0.0349,0.0443,0.0546,0.0647,0.0777,0.0939,0.1178,0.1602,0.3288,,246.5965,8082359,630.7905,419.1581,TRUE,micro,extrapolation
ARM,2021,Europe & Central Asia,ECA,Armenia,ARM,2019,national,,,,consumption,,,2.103,0.009,0.0011,3e-04,0.0012,7.8779,6.7055,0.1499,0.2988,0.2264,0.0376,0.052,0.0614,0.0709,0.0806,0.0897,0.101,0.1161,0.1399,0.2509,,167.3122,2957728,4350.4662,3632.2346,FALSE,micro,survey
GMB,2021,Sub-Saharan Africa,SSA,"Gambia, The",GMB,2019,national,,,,consumption,,,2.107,0.0989,0.0211,0.0071,0.0263,5.5299,3.9524,0.2137,0.3592,0.3032,0.0301,0.0438,0.0533,0.0624,0.072,0.0847,0.0992,0.1184,0.1488,0.2873,,15.1142,2347696,714.0818,602.9887,TRUE,micro,extrapolation
ZWE,2021,Sub-Saharan Africa,SSA,Zimbabwe,ZWE,2019,national,,,,consumption,,,2.861,0.5337,0.2182,0.1124,0.3184,4.5002,2.6548,0.4279,0.5026,0.4639,0.0193,0.0283,0.0357,0.0436,0.0534,0.0659,0.0828,0.1087,0.156,0.4063,,0.485,14645473,1414.8291,,FALSE,imputed,survey
ROU,2021,Europe & Central Asia,ECA,Romania,ROU,2019,national,,,,income,,,2.122,0.0216,0.0074,0.0044,0.0068,21.4669,19.0276,0.2394,0.348,0.3045,0.0173,0.0392,0.0533,0.0673,0.0813,0.0961,0.1108,0.1307,0.1592,0.2447,,1.805,19371648,11221.7084,7584.0134,FALSE,micro,survey
TLS,2021,East Asia & Pacific,EAP,Timor-Leste,TLS,2019,national,,,,consumption,,,2.119,0.0707,0.011,0.0028,0.0128,4.7338,3.9351,0.1338,0.2865,0.2284,0.0404,0.0538,0.0629,0.0713,0.08,0.0891,0.1006,0.1177,0.1442,0.2399,,0.4231,1293120,1466.8148,814.4463,TRUE,micro,extrapolation
LAO,2021,East Asia & Pacific,EAP,Lao PDR,LAO,2019,national,,,,consumption,,,2.199,0.0715,0.0119,0.0033,0.0141,6.6653,4.7574,0.2471,0.388,0.3282,0.0295,0.0409,0.0493,0.0584,0.068,0.0794,0.0947,0.1155,0.1518,0.3125,,3133.8118,7169456,2579.2537,,TRUE,micro,extrapolation
VNM,2021,East Asia & Pacific,EAP,Vietnam,VNM,2019,national,,,,consumption,,,2.174,0.0091,0.0017,5e-04,0.0021,14.3138,10.922,0.2192,0.3572,0.2975,0.0252,0.0417,0.0538,0.0648,0.0755,0.0872,0.1013,0.1215,0.1542,0.2746,,7807.6123,96462108,2604.2242,1805.8807,TRUE,micro,extrapolation
BGD,2021,South Asia,SAS,Bangladesh,BGD,2019,national,,,,consumption,,,2.199,0.0757,0.0125,0.0033,0.0147,5.2514,3.5797,0.1718,0.3239,0.2609,0.037,0.0494,0.058,0.0664,0.0751,0.0854,0.0984,0.1159,0.146,0.2684,,29.5141,163046173,1623.8135,1115.2144,TRUE,micro,extrapolation
KEN,2021,Sub-Saharan Africa,SSA,Kenya,KEN,2019,national,,,,consumption,,,2.188,0.2611,0.0746,0.0313,0.1008,4.5863,3.0986,0.2798,0.4078,0.3594,0.0241,0.0374,0.0467,0.0558,0.0665,0.0795,0.0952,0.1195,0.1596,0.3156,,41.6348,52573967,1600.1284,1207.7199,TRUE,micro,extrapolation
SLE,2021,Sub-Saharan Africa,SSA,Sierra Leone,SLE,2019,national,,,,consumption,,,2.223,0.2634,0.0611,0.0204,0.0755,4.0047,2.9593,0.2082,0.3569,0.288,0.0335,0.0455,0.0542,0.0625,0.0711,0.0816,0.0953,0.1145,0.1479,0.294,,2128.5188,7813207,649.7603,699.3306,TRUE,micro,extrapolation
AFG,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIN,2021,Sub-Saharan Africa,SSA,Guinea,GIN,2019,national,,,,consumption,,,2.422,0.1846,0.0439,0.0156,0.0556,4.4566,3.8038,0.1443,0.2959,0.2566,0.0348,0.0502,0.0603,0.0702,0.0811,0.0923,0.1059,0.1235,0.1509,0.2309,,3446.9322,12771246,945.7693,680.3755,TRUE,micro,extrapolation
BTN,2021,South Asia,SAS,Bhutan,BTN,2019,national,,,,consumption,,,2.411,0.0072,0.0012,3e-04,0.0014,12.8018,8.2556,0.2323,0.3744,0.3538,0.0274,0.0394,0.049,0.0589,0.0703,0.0842,0.1017,0.1253,0.1645,0.2793,,20.4738,763094,3238.0605,1905.028,TRUE,micro,extrapolation
SDN,2021,Sub-Saharan Africa,SSA,Sudan,SDN,2019,national,,,,consumption,,,2.666,0.358,0.096,0.0379,0.126,4.0926,3.6616,0.197,0.3424,0.2755,0.0317,0.0465,0.056,0.0647,0.0746,0.0863,0.0996,0.1167,0.146,0.2778,,6.464,42813237,1198.5179,551.1273,TRUE,micro,extrapolation
BWA,2021,Sub-Saharan Africa,SSA,Botswana,BWA,2019,national,,,,consumption,,,2.231,0.1486,0.0397,0.0159,0.0524,9.2792,4.843,0.4971,0.5333,0.5485,0.0153,0.0242,0.031,0.039,0.0486,0.0623,0.0816,0.1131,0.1702,0.4148,,5.0087,2303703,7027.0454,3848.4428,TRUE,micro,extrapolation
TUN,2021,Middle East & North Africa,MNA,Tunisia,TUN,2019,national,,,,consumption,,,2.407,0.0024,3e-04,1e-04,3e-04,14.3885,11.3756,0.1781,0.3282,0.2806,0.0316,0.0465,0.0569,0.0665,0.0766,0.0883,0.1024,0.1222,0.1533,0.2557,,0.7423,11694721,4206.954,2900.3024,TRUE,micro,extrapolation
CAF,2021,Sub-Saharan Africa,SSA,Central African Republic,CAF,2019,national,,,,consumption,,,2.447,0.7238,0.3861,0.2494,0.6772,2.6458,1.675,0.5706,0.5624,0.4755,0.0121,0.0212,0.0302,0.0397,0.0501,0.0611,0.0765,0.1006,0.1463,0.4622,,306.8083,4745179,418.3156,367.4976,TRUE,micro,extrapolation
PHL,2021,East Asia & Pacific,EAP,Philippines,PHL,2019,national,,,,consumption,,,2.484,0.0762,0.0135,0.0037,0.016,7.3689,5.2981,0.2339,0.3781,0.3289,0.0295,0.0411,0.05,0.0592,0.0694,0.0815,0.0969,0.1186,0.1556,0.2981,,19.3925,108116622,3664.7907,2611.3322,TRUE,micro,extrapolation
KGZ,2021,Europe & Central Asia,ECA,Kyrgyz Republic,KGZ,2019,national,,,,consumption,,,2.408,0.0142,0.0025,0.0011,0.0039,7.0922,5.8372,0.1489,0.297,0.2229,0.0414,0.0544,0.0621,0.0698,0.0779,0.0871,0.0983,0.1134,0.1372,0.2583,,19.3727,6456200,1226.8245,1046.9193,FALSE,micro,survey
NIC,2021,Latin America & Caribbean,LAC,Nicaragua,NIC,2019,national,,,,income,,,2.444,0.0542,0.0131,0.0048,0.0168,11.8054,8.0742,0.3666,0.4616,0.3709,0.0198,0.0317,0.0408,0.0508,0.0623,0.0746,0.0887,0.1108,0.1484,0.3721,,11.5284,6545503,1984.8168,1401.7125,TRUE,micro,extrapolation
MMR,2021,East Asia & Pacific,EAP,Myanmar,MMR,2019,national,,,,consumption,,,2.888,0.0518,0.0086,0.0023,0.0102,7.3226,5.4714,0.1553,0.307,0.2416,0.0376,0.0509,0.0604,0.0691,0.0783,0.0882,0.0999,0.1161,0.1443,0.2552,,389.8429,54045422,1558.0681,,TRUE,micro,extrapolation
DZA,2021,Middle East & North Africa,MNA,Algeria,DZA,2019,national,,,,consumption,,,2.426,0.0047,0.0016,0.0011,0.0014,10.3211,8.0436,0.1253,0.2762,0.226,0.0405,0.0531,0.0636,0.0731,0.0824,0.0923,0.1039,0.119,0.1436,0.2286,,38.2097,43053054,4115.3955,1745.0653,TRUE,group,extrapolation
ETH,2021,Sub-Saharan Africa,SSA,Ethiopia,ETH,2019,national,,,,consumption,,,2.541,0.2641,0.0745,0.0309,0.0989,4.4536,3.0617,0.2063,0.3499,0.2656,0.0289,0.0446,0.0557,0.0652,0.0763,0.0872,0.0979,0.1142,0.1455,0.2846,,8.4964,112078727,812.8618,732.0706,TRUE,micro,extrapolation
LKA,2021,South Asia,SAS,Sri Lanka,LKA,2019,national,,,,consumption,,,2.447,0.017,0.0024,5e-04,0.0027,9.788,6.5878,0.2555,0.3935,0.3109,0.0298,0.0413,0.0499,0.0583,0.0675,0.0782,0.092,0.1109,0.1464,0.3256,,55.5009,21803000,4225.1063,2966.6845,TRUE,micro,extrapolation
COM,2021,Sub-Saharan Africa,SSA,Comoros,COM,2019,national,,,,consumption,,,2.626,0.2533,0.0921,0.0462,0.1345,6.5578,4.3893,0.3642,0.4533,0.4414,0.0161,0.0286,0.0396,0.0512,0.0625,0.0766,0.0982,0.1236,0.1669,0.3367,,213.5182,850891,1284.2865,1167.7556,TRUE,micro,extrapolation
TJK,2021,Europe & Central Asia,ECA,Tajikistan,TJK,2019,national,,,,consumption,,,2.46,0.0545,0.0124,0.0044,0.016,7.8222,5.3348,0.1935,0.34,0.2897,0.0295,0.0448,0.0552,0.0652,0.076,0.0878,0.1025,0.1217,0.1533,0.2639,,2.5948,9321023,1174.0917,,TRUE,micro,extrapolation
ZAF,2021,Sub-Saharan Africa,SSA,South Africa,ZAF,2019,national,,,,consumption,,,2.604,0.2759,0.1016,0.051,0.1481,11.6872,4.7552,0.7503,0.6303,0.7877,0.0086,0.0151,0.0207,0.0271,0.035,0.0465,0.0653,0.0996,0.1771,0.505,,6.5494,58558267,6125.7353,3423.1429,TRUE,micro,extrapolation
TON,2021,East Asia & Pacific,EAP,Tonga,TON,2019,national,,,,consumption,,,2.689,0.0224,0.0044,0.0014,0.0054,11.398,8.3063,0.2335,0.3759,0.3125,0.0275,0.0408,0.0517,0.062,0.071,0.0815,0.0951,0.1168,0.1562,0.2974,,1.7136,104497,4641.235,,TRUE,micro,extrapolation
COL,2021,Latin America & Caribbean,LAC,Colombia,COL,2019,national,,,,income,,,2.656,0.0792,0.0292,0.0166,0.0395,15.5416,9.6147,0.4777,0.5133,0.4646,0.0124,0.0248,0.0345,0.0444,0.0555,0.0689,0.0863,0.1118,0.1584,0.4031,,1419.3743,50339443,6390.3681,4441.2395,FALSE,micro,survey
SWZ,2021,Sub-Saharan Africa,SSA,Eswatini,SWZ,2019,national,,,,consumption,,,2.557,0.4202,0.1609,0.0816,0.2347,5.8466,2.9537,0.5219,0.5458,0.5745,0.0141,0.0229,0.0301,0.0376,0.0471,0.0601,0.0778,0.1079,0.1752,0.4273,,6.1177,1148133,3833.2468,2433.0261,TRUE,micro,extrapolation
MNG,2021,East Asia & Pacific,EAP,Mongolia,MNG,2019,national,,,,consumption,,,2.777,0.0169,0.0026,7e-04,0.003,10.6522,8.1001,0.1767,0.3274,0.2819,0.0327,0.0468,0.0565,0.066,0.0765,0.0884,0.1028,0.1218,0.1519,0.2567,,873.542,3225166,4394.9881,2726.3234,TRUE,micro,extrapolation
LCA,2021,Latin America & Caribbean,LAC,St. Lucia,LCA,2019,national,,,,income,,,3.298,0.0937,0.0428,0.028,0.0606,21.0261,13.046,0.5088,0.5123,0.4594,0.009,0.0223,0.0342,0.0453,0.0584,0.0713,0.088,0.1176,0.1677,0.3862,,2.0792,182795,10914.5027,,TRUE,micro,extrapolation
KIR,2021,East Asia & Pacific,EAP,Kiribati,KIR,2019,national,,,,consumption,,,2.745,0.0637,0.0105,0.0029,0.0125,6.3213,,,,,,,,,,,,,,,,0.981,117608,1664.5115,,TRUE,micro,interpolation
YEM,2021,Middle East & North Africa,MNA,"Yemen, Rep.",YEM,2019,national,,,,consumption,,,2.918,0.7536,0.3278,0.1747,0.4875,2.5063,3.4357,0.222,0.3671,0.3018,0.03,0.0429,0.0527,0.062,0.0711,0.0819,0.0961,0.1162,0.1527,0.2944,,255.6836,29161922,1274.5862,,TRUE,micro,extrapolation
CHL,2021,Latin America & Caribbean,LAC,Chile,CHL,2019,national,,,,income,,,2.879,0.0086,0.0043,0.0032,0.0046,27.0503,,,,,,,,,,,,,,,,478.9957,18952035,13866.9558,9094.2849,TRUE,micro,interpolation
MRT,2021,Sub-Saharan Africa,SSA,Mauritania,MRT,2019,national,,,,consumption,,,2.931,0.1271,0.0312,0.012,0.0405,6.8666,5.3004,0.1798,0.3262,0.2839,0.0298,0.0455,0.0566,0.0671,0.0783,0.0906,0.1058,0.1244,0.1526,0.2493,,124.4526,4525698,1620.995,980.0442,TRUE,micro,extrapolation
WSM,2021,East Asia & Pacific,EAP,Samoa,WSM,2019,national,,,,consumption,,,2.932,0.0366,0.0055,0.0014,0.0064,11.4189,7.577,0.2486,0.3873,0.3142,0.0274,0.0411,0.0507,0.0598,0.0691,0.0799,0.094,0.1144,0.1507,0.3128,,1.8513,197093,4429.9975,,TRUE,micro,extrapolation
DJI,2021,Middle East & North Africa,MNA,Djibouti,DJI,2019,national,,,,consumption,,,2.93,0.2857,0.1,0.0507,0.149,5.8089,4.0851,0.3054,0.4159,0.348,0.0194,0.0345,0.047,0.0572,0.0688,0.0817,0.0976,0.1178,0.1528,0.3231,,104.7365,973557,3278.5274,2076.9465,TRUE,micro,extrapolation
KHM,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRN,2021,Middle East & North Africa,MNA,"Iran, Islamic Rep.",IRN,2019,national,,,,consumption,,,3.409,0.0491,0.0113,0.0041,0.0144,14.3092,,,,,,,,,,,,,,,,13944.9043,82913893,4877.1989,2280.9068,TRUE,micro,interpolation
SLV,2021,Latin America & Caribbean,LAC,El Salvador,SLV,2019,national,,,,income,,,3.054,0.0394,0.0096,0.0035,0.0122,12.9517,9.8868,0.2547,0.3878,0.3374,0.0244,0.0387,0.049,0.0593,0.0705,0.083,0.0989,0.1202,0.1579,0.298,,0.515,6453550,3993.5291,3349.2571,FALSE,micro,survey
ALB,2021,Europe & Central Asia,ECA,Albania,ALB,2019,national,,,,consumption,,,3.091,0.0033,3e-04,0,4e-04,15.5814,13.0774,0.1546,0.3077,0.2749,0.0339,0.0486,0.0589,0.0684,0.0786,0.0901,0.1051,0.1245,0.1542,0.2376,,50.3574,2854191,4544.515,,FALSE,micro,survey
GUY,2021,Latin America & Caribbean,LAC,Guyana,GUY,2019,national,,,,income,,,1.868,0.054,0.0336,0.027,0.0886,14.4271,6.0427,0.4373,0.4512,0.3793,0.0109,0.0312,0.0436,0.0545,0.0657,0.0794,0.0957,0.1173,0.1572,0.3445,,115.6263,782775,6478.2877,,TRUE,micro,extrapolation
DOM,2021,Latin America & Caribbean,LAC,Dominican Republic,DOM,2019,national,,,,income,,,3.171,0.0242,0.0063,0.0028,0.0074,16.4693,11.8024,0.2971,0.4192,0.3568,0.0232,0.0365,0.0459,0.0551,0.0658,0.0781,0.0939,0.116,0.1545,0.3311,,24.3906,10738957,8314.3448,5749.4418,FALSE,micro,survey
PRY,2021,Latin America & Caribbean,LAC,Paraguay,PRY,2019,national,,,,income,,,3.094,0.0327,0.0076,0.0027,0.0096,19.46,13.3391,0.363,0.4565,0.4024,0.0179,0.0305,0.0408,0.0514,0.0622,0.0749,0.0926,0.1181,0.1597,0.3519,,2539.9849,7044639,5774.1662,3779.6923,FALSE,micro,survey
SOM,2021,Sub-Saharan Africa,SSA,Somalia,SOM,2019,national,,,,consumption,,,3.362,0.8479,0.449,0.278,0.7439,2.1244,1.5173,0.2302,0.3682,0.3235,0.0253,0.0406,0.0518,0.062,0.0727,0.0853,0.1009,0.1221,0.1602,0.279,,16761.504,15442906,446.8542,,TRUE,imputed,extrapolation
PER,2021,Latin America & Caribbean,LAC,Peru,PER,2019,national,,,,income,,,3.058,0.0669,0.0196,0.0084,0.0268,13.8387,10.438,0.3056,0.4156,0.369,0.0186,0.0333,0.0452,0.0567,0.0688,0.0828,0.1001,0.1225,0.1606,0.3115,,1.8936,32510462,6611.4928,4353.0393,FALSE,micro,survey
ECU,2021,Latin America & Caribbean,LAC,Ecuador,ECU,2019,national,,,,income,,,3.141,0.0737,0.0241,0.0116,0.034,15.3802,10.6785,0.3724,0.4571,0.419,0.016,0.0294,0.0399,0.0508,0.0626,0.0768,0.0944,0.1202,0.1649,0.3449,,0.5745,17373657,5853.8131,3638.3302,FALSE,micro,survey
GEO,2021,Europe & Central Asia,ECA,Georgia,GEO,2019,national,,,,consumption,,,3.239,0.1406,0.0376,0.0153,0.05,7.9745,6.4294,0.2214,0.359,0.3027,0.0263,0.0417,0.0529,0.0638,0.0749,0.0871,0.1019,0.1222,0.1535,0.2758,,0.9247,3720161,4773.4233,3532.4101,FALSE,micro,survey
GNQ,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERI,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRQ,2021,Middle East & North Africa,MNA,Iraq,IRQ,2019,national,,,,consumption,,,3.348,0.0091,0.0012,3e-04,0.0014,12.5786,9.6143,0.1425,0.2954,0.2492,0.0368,0.0512,0.061,0.0703,0.08,0.0906,0.1036,0.1214,0.1481,0.237,,586.4968,39309789,5154.2768,,TRUE,micro,extrapolation
MKD,2021,Europe & Central Asia,ECA,North Macedonia,MKD,2019,national,,,,income,,,3.355,0.0579,0.0231,0.0127,0.0353,14.1614,12.4012,0.2131,0.3296,0.2955,0.0201,0.041,0.0553,0.0687,0.0832,0.0979,0.1136,0.1325,0.1582,0.2295,,22.1667,2076694,5386.2003,3787.243,TRUE,micro,extrapolation
SUR,2021,Latin America & Caribbean,LAC,Suriname,SUR,2019,urban,,,,income,,,4.238,0.2231,0.1545,0.1355,0.0901,19.2263,8.138,0.6591,0.5785,0.5464,0,0.0103,0.025,0.0375,0.0546,0.0671,0.083,0.1174,0.1841,0.4211,,2.9343,384252,9035.197,,TRUE,micro,extrapolation
